VBG -> gambling	0.0003367910548295837
NN -> Unemployment	3.0089893557001543e-05
NNP -> Erie	3.2799072879539936e-05
NN -> Airline	1.5044946778500772e-05
NN -> poison	0.0002031067815097604
CD -> 8.38	5.469262743382192e-05
NN -> animation	3.0089893557001543e-05
JJ -> acquisitive	3.2670663377819884e-05
NNS -> seasons	0.00016706762897620957
NNP -> Joel	0.0001093302429317998
VBN -> landed	4.9940071913703555e-05
VBG -> offsetting	0.000808298531591001
NNP -> Vector	2.186604858635996e-05
JJ -> fickle	3.2670663377819884e-05
NN -> embarrassment	9.026968067100463e-05
NN -> advance	0.000330988829127017
NNP -> Ferembal	2.186604858635996e-05
CD -> 13.5	0.0002461168234521986
NNP -> LBOs	1.093302429317998e-05
NNS -> stockholders	0.00025060144346431435
CD -> 7\/8	0.0032542113323124045
NN -> folding	7.522473389250386e-06
VBZ -> Includes	0.00032299741602067185
CD -> 7.78	0.00010938525486764385
NNP -> Cessna	3.2799072879539936e-05
NNP -> Tourism	2.186604858635996e-05
VBN -> bundled	9.988014382740711e-05
JJ -> FORMER	3.2670663377819884e-05
JJ -> Additional	4.900599506672983e-05
CD -> 7.15	0.0001367315685845548
CD -> 2.26	5.469262743382192e-05
RB -> face	6.457862447529868e-05
VBP -> form	0.0003202305660075254
NN -> trench	1.5044946778500772e-05
VB -> sum	7.564868749527195e-05
NN -> scare	2.2567420167751157e-05
VBD -> modeled	6.691424938940747e-05
VBZ -> embraces	0.0002307124400147656
NNP -> Political	2.186604858635996e-05
VBD -> elevated	6.691424938940747e-05
JJ -> mechanical	4.900599506672983e-05
NNP -> Audi	2.186604858635996e-05
NN -> concert	4.513484033550231e-05
NN -> rout	3.7612366946251926e-05
VBG -> sweeping	0.0003367910548295837
NNP -> Duncan	4.373209717271992e-05
NN -> hobby	2.2567420167751157e-05
VBD -> believed	0.0009702566161464084
NNS -> affairs	0.0005513231756214916
NNS -> apologists	3.3413525795241913e-05
VB -> slow	0.001399500718662531
NNP -> Chosen	3.2799072879539936e-05
NNP -> Chicken	4.373209717271992e-05
VBD -> yielded	0.0001672856234735187
NNPS -> Members	0.0003741114852225963
VB -> repeat	0.0001891217187381799
RB -> Next	6.457862447529868e-05
JJ -> pertinent	6.534132675563977e-05
NNS -> appliances	0.0001503608660785886
NNS -> satisfies	3.3413525795241913e-05
VBZ -> quacks	4.614248800295312e-05
RB -> seasonally	0.0007426541814659348
VB -> inject	0.00011347303124290794
RB -> conditionally	6.457862447529868e-05
RB -> gingerly	6.457862447529868e-05
NNS -> regulators	0.001503608660785886
CD -> 14.5	0.0001367315685845548
VBG -> weakening	0.000808298531591001
JJ -> plug	1.6335331688909942e-05
NNS -> cups	3.3413525795241913e-05
NN -> transporting	7.522473389250386e-06
CD -> 17\/32	0.0001367315685845548
NN -> hand	0.0007296799187572874
VB -> Tell	0.0001891217187381799
NN -> weed	7.522473389250386e-06
NNP -> Taiwan	0.0002623925830363195
JJ -> 900	1.6335331688909942e-05
NNP -> Klerk	4.373209717271992e-05
JJ -> trained	3.2670663377819884e-05
CD -> 589	0.0001367315685845548
NNP -> Spahr	2.186604858635996e-05
VB -> acquire	0.00442544821847341
VB -> come	0.005484529843407217
VBZ -> runs	0.0021225544481358436
VBD -> upgraded	6.691424938940747e-05
VBZ -> plows	9.228497600590623e-05
NNP -> Kalmus	2.186604858635996e-05
NN -> wind	6.770226050325347e-05
CD -> 1.36	0.0002187705097352877
CD -> 767	5.469262743382192e-05
NNP -> Reichmann	3.2799072879539936e-05
NNP -> Masahiro	2.186604858635996e-05
JJ -> installment	4.900599506672983e-05
RB -> doubt	3.228931223764934e-05
JJ -> order	1.6335331688909942e-05
VB -> gender	3.7824343747635976e-05
VBG -> accumulating	0.00020207463289775024
NNP -> Carmine	2.186604858635996e-05
JJ -> softened	1.6335331688909942e-05
VBG -> Following	0.0009430149535228344
CD -> 405	5.469262743382192e-05
NN -> allocation	8.274720728175425e-05
NNS -> raisers	3.3413525795241913e-05
VBG -> heading	0.001077731375454668
JJS -> thinnest	0.001027221366204417
NN -> copyright	6.770226050325347e-05
JJ -> ironic	0.0001143473218223696
NNP -> Graham	9.839721863861981e-05
VBN -> faded	0.00019976028765481422
NNS -> trains	0.0001169473402833467
NN -> bent	1.5044946778500772e-05
NNP -> Deaver	9.839721863861981e-05
NNP -> Details	1.093302429317998e-05
CD -> 647.33	2.734631371691096e-05
VBN -> reinvested	0.00024970035956851775
VBD -> deemed	3.3457124694703736e-05
NN -> Marine	7.522473389250386e-06
JJ -> 100,000	1.6335331688909942e-05
VBN -> liberalized	9.988014382740711e-05
VB -> climb	0.0002647704062334518
VBG -> ruining	0.000269432843863667
IN -> atop	4.0586886377011584e-05
CD -> 251	0.00010938525486764385
CD -> 154	0.0001367315685845548
VBD -> delivered	0.00010037137408411121
VBG -> gon	0.000269432843863667
CD -> 0.24	0.00010938525486764385
NNP -> Dayton	5.46651214658999e-05
NNP -> EMS	8.746419434543983e-05
NNP -> Palace	5.46651214658999e-05
NN -> legislation	0.0008349945462067928
NNP -> Aoun	9.839721863861981e-05
NN -> disbanding	7.522473389250386e-06
CD -> 15\/16	5.469262743382192e-05
NNS -> customs	0.0001169473402833467
VBD -> conspired	0.00020074274816822243
JJ -> collateral	3.2670663377819884e-05
JJR -> bigger	0.015750463248919086
NNP -> Official	3.2799072879539936e-05
JJ -> modest	0.001159808549912606
NNP -> Book	7.653117005225986e-05
VBG -> resisting	0.00020207463289775024
VBD -> threw	0.000501856870420556
VB -> attempt	0.0003025947499810878
NN -> bacon	1.5044946778500772e-05
NN -> petition	6.770226050325347e-05
VBG -> embracing	0.0001347164219318335
VBD -> logged	6.691424938940747e-05
NNP -> Deerfield	2.186604858635996e-05
VBN -> reoffered	0.0002996404314822213
VBD -> rolled	0.0002676569975576299
RB -> prematurely	9.686793671294802e-05
VBP -> caution	0.0007205187735169322
VB -> appear	0.001815568499886527
NNP -> Moscom	2.186604858635996e-05
JJ -> former	0.004639234199650424
VB -> dare	7.564868749527195e-05
NN -> dedication	2.2567420167751157e-05
VBD -> took	0.007126367559971896
JJ -> paved	3.2670663377819884e-05
NN -> inefficiency	2.2567420167751157e-05
JJ -> bare	4.900599506672983e-05
VBD -> reported	0.01020442303188464
CD -> 119.88	8.203894115073288e-05
CD -> 0.19	0.0001367315685845548
VBZ -> remains	0.005813953488372093
NNP -> Morgenzon	6.559814575907987e-05
CD -> 89	0.0007930430977904178
NNS -> babies	3.3413525795241913e-05
NNS -> historians	6.682705159048383e-05
NNP -> III	0.0002623925830363195
VBD -> hovered	0.00010037137408411121
NNS -> booths	3.3413525795241913e-05
VBD -> bred	6.691424938940747e-05
JJ -> Live	1.6335331688909942e-05
NNP -> David	0.0017164848140292569
NNP -> Though	0.00013119629151815975
JJ -> peaked	3.2670663377819884e-05
NNS -> legions	3.3413525795241913e-05
VB -> resolve	0.0007943112187003556
NN -> radar	9.026968067100463e-05
JJ -> Depositary	1.6335331688909942e-05
VB -> effect	7.564868749527195e-05
VBP -> 'm	0.009847089904731406
JJS -> OOV	0.020030816640986132
NN -> legality	1.5044946778500772e-05
NNS -> slats	3.3413525795241913e-05
NNS -> bits	5.012028869286287e-05
NN -> Speed	7.522473389250386e-06
NN -> ivory	3.7612366946251926e-05
VBZ -> sniffs	0.00013842746400885935
NNS -> distinctions	6.682705159048383e-05
VBG -> lifting	0.000269432843863667
CD -> 124,875	0.00010938525486764385
JJ -> East	0.0005063952823562083
NNS -> Times	1.6706762897620957e-05
NNP -> Chi	2.186604858635996e-05
NN -> Power	4.513484033550231e-05
NNS -> corrections	3.3413525795241913e-05
NNS -> pricings	0.00018377439187383052
NNP -> Ellis	8.746419434543983e-05
JJ -> Munich	3.2670663377819884e-05
VBD -> matched	6.691424938940747e-05
NNP -> Electron	5.46651214658999e-05
JJR -> later	0.00030883261272390367
CD -> 1968	8.203894115073288e-05
NNS -> time	3.3413525795241913e-05
VBD -> appreciated	6.691424938940747e-05
NNP -> Barbra	2.186604858635996e-05
PRP$ -> Your	0.0033305578684429643
NNP -> Woodstream	3.2799072879539936e-05
NNP -> Amex	0.00029519165591585943
NNP -> Spruell	2.186604858635996e-05
NNS -> bolts	5.012028869286287e-05
NN -> coverage	0.0003610787226840185
NNP -> Walt	0.0001093302429317998
JJ -> homosexual	4.900599506672983e-05
NN -> Merck	7.522473389250386e-06
NNP -> Science	0.00012026326722497977
NN -> divestiture	6.0179787114003086e-05
RB -> tastefully	6.457862447529868e-05
NNS -> Deposits	3.3413525795241913e-05
JJ -> structural	0.0007350899260009474
JJ -> tuxedo	1.6335331688909942e-05
JJ -> severance	1.6335331688909942e-05
NN -> lap	7.522473389250386e-06
RB -> Yes	3.228931223764934e-05
NNP -> Wachter	7.653117005225986e-05
JJ -> 81%	3.2670663377819884e-05
NNS -> Foothills	1.6706762897620957e-05
NNP -> Scientific	8.746419434543983e-05
NN -> roofing	2.2567420167751157e-05
NNS -> News	3.3413525795241913e-05
RB -> meantime	3.228931223764934e-05
NNP -> Tator	2.186604858635996e-05
NN -> mission	0.0001504494677850077
VBD -> blossomed	3.3457124694703736e-05
RB -> sorely	6.457862447529868e-05
NNP -> Yeutter	4.373209717271992e-05
NNP -> BellSouth	0.0003826558502612993
NNS -> diners	3.3413525795241913e-05
NNP -> Warner	0.002099140664290556
NN -> formation	8.274720728175425e-05
NNP -> Married	1.093302429317998e-05
VB -> roll	0.0003404190937287238
VBD -> adapted	0.00013382849877881494
JJR -> better	0.03705991352686844
NN -> seal	3.0089893557001543e-05
NNP -> Treasury	0.0030503137777972145
NNS -> microbes	3.3413525795241913e-05
JJ -> packaged	3.2670663377819884e-05
CD -> 278	5.469262743382192e-05
NNP -> Garman	3.2799072879539936e-05
NNP -> McDuffie	0.00015306234010451972
NNS -> voices	0.00016706762897620957
NN -> complex	0.00012035957422800617
CD -> 368	8.203894115073288e-05
VBG -> serving	0.0012124477973865014
NN -> cloak	7.522473389250386e-06
JJ -> convincing	6.534132675563977e-05
VB -> Coach	3.7824343747635976e-05
NN -> rider	2.2567420167751157e-05
NNP -> N.H.	6.559814575907987e-05
NNS -> resolutions	0.00010024057738572574
NN -> buyer	0.0003610787226840185
VBN -> uncovered	0.0003495805033959249
VB -> explore	0.0005295408124669037
VBZ -> attempts	0.0002307124400147656
VB -> sponsor	7.564868749527195e-05
NN -> play	0.00023319667506676195
NN -> audio	3.0089893557001543e-05
JJ -> ardent	4.900599506672983e-05
NNP -> Kodak	0.0003607898016749393
NNP -> Schweppes	3.2799072879539936e-05
NN -> acceleration	3.7612366946251926e-05
NN -> biotechnology	0.0002031067815097604
NNP -> Superfund	0.0001093302429317998
NNS -> facilities	0.0013198342689120556
NNP -> Galileo	0.00030612468020903944
NNS -> cracks	0.00013365410318096765
RB -> under	3.228931223764934e-05
VB -> reap	0.00022694606248581587
JJ -> electronic	0.0011108025548458762
RB -> importantly	0.00012915724895059736
NN -> catastrophic	3.7612366946251926e-05
NNP -> Immediate	2.186604858635996e-05
NNP -> Nigel	0.0002077274615704196
VBZ -> settles	0.00018456995201181247
VBZ -> eats	0.00013842746400885935
NN -> contender	3.0089893557001543e-05
NNP -> Diana	3.2799072879539936e-05
NNPS -> Congressmen	0.0003741114852225963
VBD -> released	0.0003345712469470374
NNP -> Palestinian	1.093302429317998e-05
NN -> Canadian	7.522473389250386e-06
NNS -> insights	5.012028869286287e-05
JJ -> fixed	0.0008167665844454971
NN -> log	7.522473389250386e-06
JJ -> average	0.0029566950356926997
NN -> setback	0.00013540452100650695
NNS -> slogans	5.012028869286287e-05
NNS -> Founders	1.6706762897620957e-05
VBZ -> pours	9.228497600590623e-05
NN -> dictatorship	1.5044946778500772e-05
JJ -> barrel	1.6335331688909942e-05
NN -> speech	0.0002708090420130139
JJ -> awry	1.6335331688909942e-05
NNS -> touches	6.682705159048383e-05
CD -> 1971	0.0004922336469043973
RB -> partially	0.00019373587342589604
NNP -> Ortiz	9.839721863861981e-05
VBP -> Hit	8.005764150188136e-05
VBD -> suspended	0.0005687711198099635
NNP -> Chrysler	0.0004919860931930991
JJ -> perverse	6.534132675563977e-05
NNP -> Disabilities	2.186604858635996e-05
VBD -> obtained	0.00030111412225233364
NN -> giant	0.00035355624929476814
JJ -> deteriorating	1.6335331688909942e-05
CD -> 6.07	8.203894115073288e-05
CD -> 94	0.00019142419601837673
VBN -> entertained	4.9940071913703555e-05
PRP$ -> her	0.035446651599857264
VBN -> decreased	0.00014982021574111066
NNP -> Gartner	4.373209717271992e-05
JJ -> discounted	1.6335331688909942e-05
VBN -> secured	0.0008489812225329604
VB -> enter	0.0008321355624479915
JJ -> 44	3.2670663377819884e-05
VBP -> that	8.005764150188136e-05
NNS -> beasts	3.3413525795241913e-05
JJ -> peddling	1.6335331688909942e-05
JJS -> highest	0.030303030303030304
VB -> test	0.0005673651562145397
NNP -> Chekhov	2.186604858635996e-05
NNP -> Hovnanian	2.186604858635996e-05
NNP -> NHTSA	2.186604858635996e-05
NNPS -> PACs	0.0007482229704451926
NNS -> dependents	0.00010024057738572574
VBD -> expanded	0.00023419987286292616
VBN -> Discounted	4.9940071913703555e-05
VBZ -> creates	0.0006921373200442968
CD -> 2023	5.469262743382192e-05
NNP -> Atlanta	0.0003607898016749393
VBP -> do	0.05019614122167961
NN -> superconductor	2.2567420167751157e-05
NN -> tanker	5.26573137247527e-05
CD -> 18.50	5.469262743382192e-05
JJ -> Michigan	1.6335331688909942e-05
NN -> overproduction	1.5044946778500772e-05
VBG -> curbing	0.0004715074767614172
NNS -> homeowners	0.00025060144346431435
JJ -> wooden	9.801199013345966e-05
NNP -> Advertising	0.00015306234010451972
VBZ -> transfers	4.614248800295312e-05
NN -> warfare	1.5044946778500772e-05
NN -> metaphor	3.7612366946251926e-05
NN -> synergy	2.2567420167751157e-05
NN -> comedian	1.5044946778500772e-05
CD -> 1973	0.0006016189017720411
VBN -> postponed	0.0003495805033959249
NNS -> monetarists	3.3413525795241913e-05
FW -> masse	0.004273504273504274
NNP -> HBO	0.00019679443727723962
JJ -> pale	9.801199013345966e-05
NNP -> Rated	2.186604858635996e-05
VBG -> shifting	0.0008756567425569177
CD -> 8.26	8.203894115073288e-05
VBN -> caught	0.001348381941669996
NNP -> St.	0.0005794502875385389
NNS -> plastics	0.00045108259823576583
NNS -> economies	0.00036754878374766105
NN -> fitting	7.522473389250386e-06
NNP -> APPLE	2.186604858635996e-05
CD -> 1.0	8.203894115073288e-05
VBZ -> transports	4.614248800295312e-05
NNP -> Bensonhurst	2.186604858635996e-05
NN -> juice	3.0089893557001543e-05
VBN -> rushed	0.00024970035956851775
JJ -> unsolicited	9.801199013345966e-05
NNP -> Sutton	0.00012026326722497977
RB -> Somewhere	6.457862447529868e-05
JJ -> surrounding	1.6335331688909942e-05
NNP -> DaPuzzo	6.559814575907987e-05
VBN -> botched	9.988014382740711e-05
NNS -> spas	5.012028869286287e-05
NNP -> Coca	0.0003170577045022194
NNP -> Story	4.373209717271992e-05
NNS -> forfeitures	5.012028869286287e-05
NNP -> Harland	2.186604858635996e-05
NN -> hat	6.770226050325347e-05
NNP -> Profit	5.46651214658999e-05
NN -> tolerance	3.7612366946251926e-05
NNS -> refugees	0.00021718791766907244
NNP -> L.	0.0006559814575907987
NNP -> Abortion	5.46651214658999e-05
NN -> mound	3.0089893557001543e-05
JJ -> sound	0.00021235931195582927
CD -> 2018	0.0002187705097352877
NNP -> Gibbons	2.186604858635996e-05
NNP -> Cards	2.186604858635996e-05
NNP -> Refcorp	9.839721863861981e-05
NNP -> STOCK	1.093302429317998e-05
JJ -> faint	3.2670663377819884e-05
CD -> 1.48	0.00016407788230146577
NNP -> Thrombinar	2.186604858635996e-05
NN -> situation	0.0008274720728175424
NNS -> benefits	0.0016038492381716118
NN -> downtown	0.0001429269943957573
NNP -> OEX	4.373209717271992e-05
NNS -> waters	0.00016706762897620957
NN -> recognition	0.0001053146274495054
VBP -> base	8.005764150188136e-05
NNS -> margins	0.0012195936915263298
JJ -> people	1.6335331688909942e-05
NNP -> Herald	3.2799072879539936e-05
VBG -> cooling	0.0003367910548295837
JJ -> longer	8.167665844454972e-05
RBR -> sooner	0.005656108597285068
VB -> default	7.564868749527195e-05
NN -> capital	0.002113815022379358
JJ -> 365	4.900599506672983e-05
VBN -> recalled	4.9940071913703555e-05
JJ -> friend	1.6335331688909942e-05
NN -> negotiating	3.0089893557001543e-05
CD -> 21	0.0024064756070881644
VBD -> started	0.0030111412225233363
NNP -> Chandross	4.373209717271992e-05
NNP -> Prince	0.00013119629151815975
JJ -> analog	1.6335331688909942e-05
NNP -> Cos.	0.0002077274615704196
NN -> Bourbon	1.5044946778500772e-05
NN -> balloon	9.7792154060255e-05
NNS -> cement	1.6706762897620957e-05
VBN -> weighted	0.00019976028765481422
CD -> 37.1	8.203894115073288e-05
VBN -> underfunded	9.988014382740711e-05
NNP -> Drugs	1.093302429317998e-05
